"date","epiweek","geocode","temp_min","temp_med","temp_max","precip_min","precip_med","precip_max","precip_tot","pressure_min","pressure_med","pressure_max","rel_humid_min","rel_humid_med","rel_humid_max","thermal_range","rainy_days"
2018-08-05,201832,3302502,19.0219,20.968,23.6693,0.0065,0.1129,0.3295,0.9033,1.0026,1.0048,1.0067,72.3394,83.6322,91.0941,4.6474,6
2018-08-05,201832,3302601,19.1644,20.16,21.6034,0.0054,0.2077,0.7932,1.6616,1.0025,1.0049,1.0069,77.9029,83.6814,88.3242,2.439,7
2018-08-05,201832,3302700,19.9754,20.9675,22.2797,0.0048,0.1184,0.3283,0.9468,1.0026,1.0047,1.0067,77.9659,82.4358,87.2965,2.3043,5
2018-08-05,201832,3302809,16.9287,19.404,23.0999,0.0042,0.1196,0.3796,0.9567,1.0029,1.0051,1.0071,67.0298,84.2614,95.2698,6.1712,7
2018-08-05,201832,3302858,18.4857,20.4,23.3127,0.0033,0.1417,0.4964,1.1336,1.0026,1.0049,1.0069,71.2277,83.4958,91.525,4.827,7
2018-08-05,201832,3302908,16.397,19.1285,22.9556,0.0053,0.1012,0.3499,0.8099,1.0033,1.0053,1.0072,64.9722,84.3543,96.6796,6.5586,6
2018-08-05,201832,3303005,18.2357,21.5566,25.9656,4e-04,0.1106,0.3028,0.8849,1.0026,1.0046,1.0067,62.6897,81.3357,93.9946,7.7299,4
2018-08-05,201832,3303104,17.5282,20.9496,25.4938,0.0013,0.1591,0.3915,1.2728,1.0028,1.0048,1.0068,64.4118,82.5378,94.6053,7.9656,6
2018-08-05,201832,3303203,18.4857,20.4,23.3127,0.0033,0.1417,0.4964,1.1336,1.0026,1.0049,1.0069,71.2277,83.4958,91.525,4.827,7
2018-08-05,201832,3303302,19.774,20.8256,22.2996,0.007,0.1348,0.3806,1.0783,1.0025,1.0047,1.0067,77.2349,82.7695,87.8469,2.5255,5
2018-08-05,201832,3303401,15.4036,18.2255,21.7671,0.0071,0.1445,0.4933,1.1564,1.0037,1.0056,1.0074,69.8158,86.7138,97.3576,6.3635,7
2018-08-05,201832,3303500,18.4857,20.4,23.3127,0.0033,0.1417,0.4964,1.1336,1.0026,1.0049,1.0069,71.2277,83.4958,91.525,4.827,7
2018-08-05,201832,3303609,16.9287,19.404,23.0999,0.0042,0.1196,0.3796,0.9567,1.0029,1.0051,1.0071,67.0298,84.2614,95.2698,6.1712,7
2018-08-05,201832,3303708,16.025,18.7443,22.3653,0.0043,0.1182,0.3629,0.9454,1.0035,1.0055,1.0073,66.6437,85.2891,96.9186,6.3404,7
2018-08-05,201832,3303807,16.8551,18.4529,20.7803,0.0282,0.2635,0.9529,2.1082,1.0031,1.0052,1.0072,73.2991,86.3083,93.653,3.9252,7
2018-08-05,201832,3303856,16.397,19.1285,22.9556,0.0053,0.1012,0.3499,0.8099,1.0033,1.0053,1.0072,64.9722,84.3543,96.6796,6.5586,6
2018-08-05,201832,3303906,17.422,19.8622,23.4195,0.0041,0.1121,0.3653,0.8966,1.0029,1.0051,1.007,68.3716,84.9199,95.9672,5.9975,6
2018-08-05,201832,3303955,16.1238,18.8896,22.7914,0.0057,0.1233,0.4038,0.9867,1.003,1.0052,1.0072,65.2521,84.0441,95.4527,6.6677,7
2018-08-05,201832,3304003,16.1238,18.8896,22.7915,0.0057,0.1233,0.4038,0.9867,1.003,1.0052,1.0072,65.2521,84.0441,95.4527,6.6677,7
2018-08-05,201832,3304102,17.5816,20.9997,25.5273,0.013,0.122,0.2742,0.9761,1.0028,1.0048,1.0068,64.9755,82.736,94.1959,7.9457,5
2018-08-05,201832,3304110,16.1238,18.8896,22.7914,0.0057,0.1233,0.4038,0.9867,1.003,1.0052,1.0072,65.2521,84.0441,95.4527,6.6677,7
2018-08-05,201832,3304128,16.1238,18.8896,22.7914,0.0057,0.1233,0.4038,0.9867,1.003,1.0052,1.0072,65.2521,84.0441,95.4527,6.6677,7
2018-08-05,201832,3304144,18.4474,20.5582,23.653,0.0064,0.1275,0.4342,1.0203,1.0025,1.0049,1.0069,70.0378,83.7329,92.6122,5.2056,6
2018-08-05,201832,3304151,19.3449,21.4133,24.1324,0.003,0.0839,0.3383,0.6716,1.0029,1.0048,1.0067,73.4202,84.2325,92.2918,4.7875,6
2018-08-05,201832,3304201,14.0623,17.6451,22.015,0.0028,0.1223,0.4219,0.9786,1.0032,1.0054,1.0073,59.6134,80.9832,93.8247,7.9527,7
2018-08-05,201832,3304300,17.394,19.8309,22.9547,0.0056,0.1171,0.4155,0.9364,1.0031,1.0051,1.007,71.8372,85.8255,95.0626,5.5607,6
2018-08-05,201832,3304409,16.1238,18.8896,22.7914,0.0057,0.1233,0.4038,0.9867,1.003,1.0052,1.0072,65.2521,84.0441,95.4527,6.6677,7
2018-08-05,201832,3304508,16.397,19.1285,22.9556,0.0053,0.1012,0.3499,0.8099,1.0033,1.0053,1.0072,64.9722,84.3543,96.6796,6.5586,6
2018-08-05,201832,3304524,18.7539,20.8054,23.2921,0.0016,0.1234,0.5198,0.9872,1.0028,1.0048,1.0068,72.7567,83.7175,92.189,4.5382,6
2018-08-05,201832,3304557,18.7118,20.8028,23.745,0.011,0.1274,0.3943,1.0192,1.0026,1.0048,1.0068,70.9342,83.7896,91.8812,5.0333,6
2018-08-05,201832,3304607,17.8631,20.3578,23.5967,0.003,0.1027,0.404,0.8214,1.0031,1.005,1.0069,72.6216,85.6871,94.7134,5.7336,6
2018-08-05,201832,3304706,18.194,21.4152,25.4452,9e-04,0.1024,0.3101,0.8195,1.0027,1.0047,1.0068,63.7595,81.019,93.6827,7.2513,5
2018-08-05,201832,3304755,21.3478,22.2351,23.1051,0.0226,0.1437,0.3053,1.1498,1.0027,1.0046,1.0065,79.9748,84.8555,89.3656,1.7573,6
2018-08-05,201832,3304805,18.2819,21.0206,24.6693,0.0074,0.1121,0.406,0.8966,1.0029,1.0049,1.0068,70.3395,84.915,94.5966,6.3874,6
2018-08-05,201832,3304904,18.7118,20.8028,23.745,0.011,0.1274,0.3943,1.0192,1.0026,1.0048,1.0068,70.9342,83.7896,91.8812,5.0333,6
2018-08-05,201832,3305000,21.4234,22.1597,22.9443,0.031,0.1112,0.2581,0.8899,1.0028,1.0046,1.0065,79.5165,84.5263,88.7229,1.5209,5
2018-08-05,201832,3305109,18.4474,20.5582,23.653,0.0064,0.1275,0.4342,1.0203,1.0025,1.0049,1.0069,70.0378,83.7329,92.6122,5.2056,6
2018-08-05,201832,3305133,18.2357,21.5566,25.9656,4e-04,0.1106,0.3028,0.8849,1.0026,1.0046,1.0067,62.6898,81.3357,93.9946,7.7299,4
2018-08-05,201832,3305158,15.3962,18.4583,22.2289,0.0161,0.1246,0.3601,0.9966,1.0035,1.0055,1.0074,64.6291,83.8064,95.4554,6.8327,7
2018-08-05,201832,3305208,20.039,21.186,22.6341,0.0014,0.1048,0.3912,0.8384,1.0026,1.0046,1.0066,75.7465,82.1982,87.7318,2.5951,6
2018-08-05,201832,3305307,17.16,20.2342,24.0064,0.0106,0.1142,0.3953,0.9138,1.0032,1.0051,1.007,66.6918,83.5809,94.9037,6.8463,7
2018-08-05,201832,3305406,16.4054,19.6271,23.6054,0.0117,0.1362,0.4475,1.0898,1.0031,1.0051,1.0071,63.2862,81.9476,93.6818,7.2,6
2018-08-05,201832,3305505,20.2205,21.0496,22.1867,0.0025,0.1086,0.3467,0.869,1.0026,1.0047,1.0066,77.3163,81.7345,86.3457,1.9662,5
2018-08-05,201832,3305554,18.0444,19.8766,22.7216,0.0053,0.172,0.5632,1.3762,1.0027,1.005,1.0071,72.2775,84.3186,91.6727,4.6771,7
2018-08-05,201832,3305604,17.794,20.1095,23.0032,0.003,0.1299,0.4985,1.0394,1.003,1.005,1.0069,72.6963,85.2502,94.1802,5.2092,6
2018-08-05,201832,3305703,15.3962,18.4582,22.2289,0.0161,0.1246,0.3601,0.9966,1.0035,1.0055,1.0074,64.629,83.8064,95.4554,6.8327,7
2018-08-05,201832,3305752,17.394,19.8309,22.9547,0.0056,0.1171,0.4155,0.9364,1.0031,1.0051,1.007,71.8372,85.8255,95.0626,5.5607,6
2018-08-05,201832,3305802,15.6164,18.3737,21.9177,0.0069,0.1252,0.3863,1.002,1.0037,1.0056,1.0074,68.0646,85.8402,97.0885,6.3013,7
2018-08-05,201832,3305901,16.2877,19.1719,22.7172,0.0086,0.1343,0.5147,1.0745,1.0035,1.0053,1.0072,70.9218,86.4893,96.3165,6.4295,7
2018-08-05,201832,3306008,16.015,19.1212,23.2961,0.008,0.0952,0.3133,0.762,1.0032,1.0053,1.0072,61.289,81.7851,94.9624,7.2811,6
2018-08-05,201832,3306107,15.6716,18.8619,23.0489,0.0039,0.0974,0.3923,0.7789,1.0032,1.0053,1.0073,60.7115,80.6563,94.0283,7.3773,6
2018-08-05,201832,3306156,17.4156,20.7233,25.0941,0.0173,0.1339,0.3066,1.0712,1.0029,1.005,1.0069,67.9742,84.6263,95.4801,7.6786,4
2018-08-05,201832,3306206,16.2897,19.1369,23.0636,0.0032,0.0909,0.3714,0.7274,1.0032,1.0053,1.0072,63.9767,83.301,96.0214,6.7739,7
2018-08-05,201832,3306305,16.1238,18.8896,22.7914,0.0057,0.1233,0.4038,0.9867,1.003,1.0052,1.0072,65.2521,84.0441,95.4527,6.6677,7
2018-08-12,201833,3300100,17.0576,18.2277,19.8361,0.0148,0.0628,0.1453,0.5027,1.0073,1.0089,1.0103,76.2901,84.1216,88.7456,2.7785,6
2018-08-12,201833,3300159,14.4459,18.8085,23.7533,0.0067,0.0593,0.1805,0.4748,1.0067,1.0081,1.0095,61.8703,81.4535,95.9751,9.3075,4
2018-08-12,201833,3300209,18.6514,20.3286,22.1896,0.0048,0.0787,0.232,0.6297,1.0069,1.0082,1.0094,73.1061,80.6545,86.564,3.5382,6
2018-08-12,201833,3300225,13.4078,16.7075,21.0364,0.0103,0.1222,0.3215,0.9778,1.0074,1.0089,1.0103,68.0659,85.063,95.6374,7.6285,5
2018-08-12,201833,3300233,19.2053,20.4802,21.7323,0.0048,0.068,0.2082,0.5442,1.0068,1.0081,1.0093,72.183,79.0017,84.5443,2.527,6
2018-08-12,201833,3300258,20.4579,20.938,21.3195,0.0015,0.048,0.1517,0.3844,1.0068,1.0079,1.0091,68.6344,74.614,79.9265,0.8616,6
2018-08-12,201833,3300308,15.5156,18.4996,22.7852,0.004,0.037,0.103,0.2963,1.0071,1.0087,1.0102,66.2225,83.7707,95.191,7.2697,4
2018-08-12,201833,3300407,13.4716,16.8386,21.3726,0.0065,0.0487,0.1225,0.3897,1.0072,1.0089,1.0105,64.066,83.0717,95.8389,7.9011,4
2018-08-12,201833,3300456,17.0569,19.3888,22.4743,0.0029,0.0417,0.1076,0.3333,1.0071,1.0086,1.01,70.5991,83.4364,92.5284,5.4174,4
2018-08-12,201833,3300506,12.8832,16.9881,21.6745,0.0086,0.0967,0.232,0.7737,1.0069,1.0085,1.0098,65.3487,82.7496,94.4447,8.7913,5
2018-08-12,201833,3300605,15.3561,19.2309,24.5662,0.0036,0.0747,0.3552,0.5979,1.0064,1.008,1.0094,58.3106,79.6441,94.3368,9.21,3
2018-08-12,201833,3300704,20.4579,20.938,21.3195,0.0015,0.048,0.1517,0.3844,1.0068,1.0079,1.0091,68.6344,74.614,79.9265,0.8616,6
2018-08-12,201833,3300803,13.1162,16.5785,20.8797,0.0069,0.1177,0.2911,0.9421,1.0074,1.0089,1.0102,68.9686,85.1505,94.437,7.7635,5
2018-08-12,201833,3300902,15.6303,20.0038,25.3234,0.0012,0.0214,0.0629,0.1712,1.0061,1.0079,1.0094,53.9754,75.607,93.2122,9.6931,4
2018-08-12,201833,3300936,17.2103,20.3572,23.7713,0.0028,0.0652,0.1647,0.522,1.0067,1.0079,1.0092,66.3117,79.8955,89.5305,6.561,5
2018-08-12,201833,3300951,14.1601,17.6199,22.4301,0.0026,0.0419,0.1079,0.3351,1.0068,1.0086,1.0101,61.3892,81.0467,94.6193,8.2701,3
2018-08-12,201833,3301009,16.6958,20.6184,25.0961,6e-04,0.0543,0.2326,0.4342,1.0066,1.0078,1.009,61.433,79.1208,93.2016,8.4003,5
2018-08-12,201833,3301108,13.5988,17.7117,22.3123,0.0118,0.0968,0.2524,0.7744,1.0069,1.0084,1.0097,66.1296,83.0866,94.2593,8.7135,4
2018-08-12,201833,3301157,16.1748,20.6265,25.8195,4e-04,0.0454,0.1862,0.3633,1.0063,1.0078,1.009,57.6207,77.4855,93.9135,9.6447,4
2018-08-12,201833,3301207,12.8832,16.9881,21.6745,0.0086,0.0967,0.232,0.7737,1.0069,1.0085,1.0098,65.3487,82.7496,94.4447,8.7913,5
2018-08-12,201833,3301306,15.0808,18.4119,22.4695,0.0054,0.091,0.2363,0.7279,1.0071,1.0084,1.0097,68.2971,82.8568,91.3266,7.3887,5
2018-08-12,201833,3301405,15.3843,19.1065,23.2496,0.0116,0.0808,0.228,0.6461,1.0068,1.0081,1.0094,67.0886,82.0282,92.2974,7.8653,4
2018-08-12,201833,3301504,12.8832,16.9881,21.6744,0.0086,0.0967,0.2319,0.7737,1.0069,1.0085,1.0098,65.3494,82.7495,94.4452,8.7912,5
2018-08-12,201833,3301603,12.6947,16.6237,21.323,0.0095,0.09,0.2673,0.7197,1.0069,1.0086,1.0099,64.9064,82.603,95.0027,8.6283,5
2018-08-12,201833,3301702,16.9731,19.59,22.9151,0.0048,0.0605,0.1467,0.4841,1.007,1.0085,1.0099,70.0524,83.2339,92.8669,5.942,5
2018-08-12,201833,3301801,15.0138,18.0531,22.378,0.0045,0.0354,0.0963,0.2834,1.0071,1.0088,1.0103,65.8589,83.7976,95.3219,7.3642,4
2018-08-12,201833,3301850,15.7228,18.6533,22.6583,0.0124,0.1164,0.325,0.9314,1.0072,1.0086,1.0101,68.9614,84.4769,94.7599,6.9355,5
2018-08-12,201833,3301876,18.6515,20.3286,22.1896,0.0048,0.0787,0.232,0.6297,1.0069,1.0082,1.0094,73.1067,80.6546,86.564,3.5381,6
2018-08-12,201833,3301900,17.9307,20.1255,22.869,0.0191,0.1245,0.3499,0.996,1.007,1.0083,1.0097,71.8281,82.4321,90.2377,4.9383,6
2018-08-12,201833,3302007,16.7629,18.8538,21.7402,0.0047,0.045,0.1285,0.3604,1.0072,1.0087,1.0102,71.5139,83.9362,92.0079,4.9772,5
2018-08-12,201833,3302056,15.935,20.2738,25.7791,0.0016,0.0618,0.281,0.4948,1.0062,1.0078,1.0092,55.0315,76.6744,93.2721,9.8441,3
2018-08-12,201833,3302106,14.4458,18.8085,23.7533,0.0067,0.0593,0.1805,0.4748,1.0067,1.0081,1.0095,61.8701,81.4537,95.9766,9.3075,4
2018-08-12,201833,3302205,15.4526,19.4482,24.6842,0.0055,0.0682,0.3123,0.5457,1.0063,1.008,1.0095,57.1505,77.4783,93.1322,9.2316,3
2018-08-12,201833,3302254,13.4715,16.8386,21.3728,0.0065,0.0487,0.1225,0.3896,1.0072,1.0089,1.0105,64.0664,83.072,95.8395,7.9013,4
2018-08-12,201833,3302270,15.5154,18.4996,22.7852,0.004,0.037,0.103,0.2963,1.0071,1.0087,1.0102,66.2229,83.7702,95.1906,7.2697,4
2018-08-12,201833,3302304,15.2014,19.3069,24.5381,0.0088,0.0586,0.2237,0.469,1.0062,1.0079,1.0095,57.6686,77.2657,93.2626,9.3367,3
2018-08-12,201833,3302403,20.0188,20.8696,21.6836,0.0049,0.0519,0.1251,0.4153,1.0067,1.0079,1.0091,70.4553,77.2995,82.5532,1.6649,6
2018-08-12,201833,3302452,13.5988,17.7116,22.3123,0.0118,0.0968,0.2524,0.7744,1.0069,1.0084,1.0097,66.1298,83.0867,94.2588,8.7134,4
2018-08-12,201833,3302502,17.9307,20.1255,22.869,0.0191,0.1245,0.3499,0.996,1.007,1.0083,1.0097,71.8281,82.4321,90.2377,4.9383,6
2018-08-12,201833,3302601,18.5191,19.4468,20.5275,0.0058,0.0467,0.1108,0.3735,1.0071,1.0086,1.01,78.0078,83.5173,88.3867,2.0084,5
2018-08-12,201833,3302700,19.441,20.4627,21.327,0.004,0.0901,0.2131,0.721,1.0069,1.0082,1.0095,74.7716,80.0994,85.1135,1.886,6
2018-08-12,201833,3302809,15.0138,18.0531,22.378,0.0045,0.0354,0.0963,0.2834,1.0071,1.0088,1.0103,65.8589,83.7976,95.3219,7.3642,4
2018-08-12,201833,3302858,17.0569,19.3888,22.4744,0.0029,0.0417,0.1076,0.3332,1.0071,1.0086,1.01,70.5991,83.436,92.5281,5.4174,4
2018-08-12,201833,3302908,14.5395,17.6685,22.1638,0.0057,0.0557,0.1488,0.4456,1.0071,1.0088,1.0102,65.3558,83.6223,95.7242,7.6243,3
2018-08-12,201833,3303005,15.8937,20.1239,25.4402,0.002,0.0394,0.1572,0.3151,1.0061,1.0078,1.0094,54.1128,74.9983,92.3154,9.5465,3
2018-08-12,201833,3303104,15.2014,19.3069,24.538,0.0088,0.0586,0.2237,0.469,1.0062,1.0079,1.0095,57.6686,77.2657,93.2627,9.3367,3
2018-08-12,201833,3303203,17.0569,19.3888,22.4744,0.0029,0.0417,0.1076,0.3332,1.0071,1.0086,1.01,70.5991,83.436,92.5281,5.4174,4
2018-08-12,201833,3303302,19.1733,20.298,21.3687,0.0127,0.1023,0.2428,0.8185,1.007,1.0083,1.0096,76.0928,81.1659,86.425,2.1954,6
2018-08-12,201833,3303401,13.1162,16.5785,20.8798,0.0069,0.1177,0.2911,0.9421,1.0074,1.0089,1.0102,68.9683,85.1504,94.4362,7.7635,5
2018-08-12,201833,3303500,17.0569,19.3888,22.4744,0.0029,0.0417,0.1076,0.3332,1.0071,1.0086,1.01,70.5991,83.436,92.5281,5.4174,4
2018-08-12,201833,3303609,15.0138,18.0531,22.378,0.0045,0.0354,0.0963,0.2834,1.0071,1.0088,1.0103,65.8589,83.7976,95.3219,7.3642,4
2018-08-12,201833,3303708,14.0021,17.1858,21.5716,0.0142,0.1006,0.2763,0.8051,1.0073,1.0089,1.0103,66.9798,84.6924,96.0736,7.5695,4
2018-08-12,201833,3303807,16.0344,17.5731,19.7217,0.0175,0.0844,0.2234,0.6749,1.0074,1.009,1.0104,72.8952,83.8113,89.4132,3.6873,6
2018-08-12,201833,3303856,14.5395,17.6685,22.1638,0.0057,0.0557,0.1488,0.4456,1.0071,1.0088,1.0102,65.3558,83.6223,95.7242,7.6243,3
2018-08-12,201833,3303906,15.5449,18.6213,22.8461,0.0056,0.0617,0.1797,0.4933,1.0071,1.0087,1.0101,67.4985,84.1688,95.5505,7.3012,5
2018-08-12,201833,3303955,14.3009,17.5263,22.0134,0.0036,0.0364,0.0926,0.2912,1.0071,1.0089,1.0104,64.699,83.3735,95.8543,7.7124,3
2018-08-12,201833,3304003,14.3009,17.5263,22.0134,0.0036,0.0364,0.0926,0.2912,1.0071,1.0089,1.0104,64.699,83.3735,95.8542,7.7125,3
2018-08-12,201833,3304102,15.4526,19.4482,24.6842,0.0055,0.0682,0.3123,0.5457,1.0063,1.008,1.0095,57.1505,77.4783,93.1322,9.2316,3
2018-08-12,201833,3304110,14.3009,17.5263,22.0134,0.0036,0.0364,0.0926,0.2912,1.0071,1.0089,1.0104,64.699,83.3735,95.8543,7.7124,3
2018-08-12,201833,3304128,14.3009,17.5263,22.0134,0.0036,0.0364,0.0926,0.2912,1.0071,1.0089,1.0104,64.699,83.3735,95.8543,7.7124,3
2018-08-12,201833,3304144,16.9731,19.59,22.9151,0.0048,0.0605,0.1467,0.4841,1.007,1.0085,1.0099,70.0524,83.2339,92.8669,5.942,5
2018-08-12,201833,3304151,17.2102,20.3572,23.7714,0.0028,0.0652,0.1648,0.522,1.0067,1.0079,1.0092,66.3108,79.8954,89.5299,6.5611,5
2018-08-12,201833,3304201,12.5046,16.2751,21.2304,0.0114,0.0874,0.3047,0.6991,1.0071,1.0089,1.0105,61.8556,82.1141,95.7451,8.7258,5
2018-08-12,201833,3304300,15.6681,18.5651,22.3171,0.0078,0.108,0.3162,0.8642,1.0072,1.0086,1.0099,71.025,84.1045,91.6194,6.6489,6
2018-08-12,201833,3304409,14.3009,17.5263,22.0134,0.0036,0.0364,0.0926,0.2912,1.0071,1.0089,1.0104,64.699,83.3735,95.8543,7.7124,3
2018-08-12,201833,3304508,14.5395,17.6685,22.1638,0.0057,0.0557,0.1488,0.4456,1.0071,1.0088,1.0102,65.3558,83.6223,95.7242,7.6243,3
2018-08-12,201833,3304524,17.4395,19.827,22.7697,0.0054,0.066,0.1901,0.5279,1.0069,1.0082,1.0095,69.553,80.7363,87.8804,5.3302,6
2018-08-12,201833,3304557,17.6114,19.9617,22.9922,0.0125,0.1066,0.2976,0.8524,1.007,1.0084,1.0098,70.8016,82.7105,91.4376,5.3808,6
2018-08-12,201833,3304607,15.3843,19.1065,23.2496,0.0116,0.0808,0.228,0.6461,1.0068,1.0081,1.0094,67.0886,82.0282,92.2974,7.8653,4
2018-08-12,201833,3304706,15.5667,19.9804,25.1975,0.0014,0.0176,0.0544,0.1407,1.006,1.0078,1.0095,55.2665,75.2789,92.3435,9.6309,4
2018-08-12,201833,3304755,19.7281,21.1891,22.6063,0.0042,0.0623,0.2066,0.4983,1.0065,1.0076,1.0089,67.9297,76.1984,83.5844,2.8781,4
2018-08-12,201833,3304805,15.4079,19.6181,24.3478,0.0023,0.0577,0.188,0.4615,1.0067,1.008,1.0093,63.0711,81.0727,94.8789,8.9399,4
2018-08-12,201833,3304904,17.6114,19.9617,22.9922,0.0125,0.1066,0.2976,0.8524,1.007,1.0084,1.0098,70.8016,82.7105,91.4376,5.3808,6
2018-08-12,201833,3305000,19.974,21.2358,22.469,0.0013,0.067,0.2139,0.5361,1.0065,1.0077,1.0088,67.7148,75.5237,82.1916,2.4951,5
2018-08-12,201833,3305109,16.9731,19.59,22.9151,0.0048,0.0605,0.1467,0.4841,1.007,1.0085,1.0099,70.0524,83.2339,92.8669,5.942,5
2018-08-12,201833,3305133,15.8937,20.1239,25.4402,0.002,0.0394,0.1572,0.3151,1.0061,1.0078,1.0094,54.1128,74.9983,92.3154,9.5465,3
2018-08-12,201833,3305158,13.0525,16.7597,21.4526,0.0158,0.0822,0.256,0.6576,1.0069,1.0086,1.0101,64.2195,82.6191,95.9476,8.4001,5
2018-08-12,201833,3305208,19.2054,20.4802,21.7323,0.0048,0.068,0.2082,0.5441,1.0068,1.0081,1.0093,72.1834,79.0019,84.5448,2.5269,6
2018-08-12,201833,3305307,14.2631,18.7457,23.8982,0.0092,0.051,0.1399,0.4078,1.0065,1.0081,1.0096,59.6352,79.6497,94.947,9.6351,4
2018-08-12,201833,3305406,14.0084,17.9536,22.954,0.0081,0.0399,0.1728,0.3197,1.0063,1.0082,1.0099,60.9615,79.8199,95.008,8.9456,4
2018-08-12,201833,3305505,19.7974,20.5725,21.1883,0.0038,0.0684,0.1813,0.5473,1.0069,1.0081,1.0093,72.6317,78.3775,83.4,1.3909,6
2018-08-12,201833,3305554,16.7629,18.8538,21.7402,0.0047,0.045,0.1285,0.3604,1.0072,1.0087,1.0102,71.5139,83.9362,92.0079,4.9772,5
2018-08-12,201833,3305604,16.2348,18.9539,22.3846,0.0041,0.0888,0.2581,0.7109,1.0071,1.0084,1.0097,70.5567,82.8744,89.9929,6.1498,6
2018-08-12,201833,3305703,13.0525,16.7597,21.4526,0.0158,0.0822,0.256,0.6576,1.0069,1.0086,1.0101,64.2195,82.6191,95.9476,8.4002,5
2018-08-12,201833,3305752,15.6681,18.5651,22.3171,0.0078,0.108,0.3162,0.8642,1.0072,1.0086,1.0099,71.025,84.1045,91.6194,6.6489,6
2018-08-12,201833,3305802,13.408,16.7074,21.0362,0.0103,0.1222,0.3215,0.9777,1.0074,1.0089,1.0103,68.0664,85.0628,95.6363,7.6283,5
2018-08-12,201833,3305901,13.5988,17.7116,22.3123,0.0118,0.0968,0.2524,0.7744,1.0069,1.0084,1.0097,66.1298,83.0867,94.2588,8.7134,4
2018-08-12,201833,3306008,14.1601,17.6199,22.4301,0.0026,0.0419,0.1079,0.3351,1.0068,1.0086,1.0101,61.3892,81.0467,94.6193,8.2701,3
2018-08-12,201833,3306107,13.8671,17.3956,22.1479,0.0026,0.0479,0.1647,0.3832,1.0069,1.0088,1.0102,61.5281,80.8383,94.0326,8.2808,3
2018-08-12,201833,3306156,15.3561,19.2309,24.5662,0.0036,0.0747,0.3552,0.5979,1.0064,1.008,1.0094,58.311,79.6442,94.3376,9.2102,3
2018-08-12,201833,3306206,14.4596,17.677,22.331,0.0034,0.0393,0.1088,0.3143,1.0071,1.0088,1.0103,63.7551,82.9493,95.2265,7.8714,3
2018-08-12,201833,3306305,14.3009,17.5263,22.0134,0.0036,0.0364,0.0926,0.2912,1.0071,1.0089,1.0104,64.699,83.3735,95.8543,7.7124,3
2018-08-19,201834,3300100,18.908,20.8348,23.26,1e-04,0.0135,0.0613,0.1077,1.0042,1.0064,1.0082,71.5335,84.1413,92.4994,4.352,4
2018-08-19,201834,3300159,15.8864,21.0472,27.0968,0,0.003,0.0241,0.0242,1.0055,1.0078,1.0096,52.3365,79.0132,98.0303,11.2103,2
2018-08-19,201834,3300209,19.8231,22.1421,24.7368,0,0.0013,0.0079,0.0104,1.0043,1.0065,1.0084,71.9809,82.5976,89.9163,4.9137,0
2018-08-19,201834,3300225,14.1026,18.8861,24.304,0,0.0105,0.0622,0.0843,1.0055,1.0078,1.0097,57.3293,76.3324,90.6655,10.2015,4
2018-08-19,201834,3300233,20.49,22.1827,24.0927,0,5e-04,0.0027,0.0036,1.0045,1.0067,1.0085,73.91,82.9843,89.394,3.6027,0
2018-08-19,201834,3300258,21.6329,22.0385,22.5442,0,0.0015,0.0109,0.0121,1.005,1.007,1.0086,81.1461,84.5851,87.1518,0.9114,1
2018-08-19,201834,3300308,16.8895,21.6514,27.6092,0,0.004,0.0211,0.0321,1.004,1.0067,1.0088,49.1615,73.0447,88.9156,10.7198,1
2018-08-19,201834,3300407,14.7569,19.9477,25.6461,0,0.009,0.063,0.0719,1.0045,1.0071,1.0091,51.1457,73.9005,92.1031,10.8893,3
2018-08-19,201834,3300456,18.4005,22.1665,26.8557,0,0.0032,0.0205,0.0254,1.0037,1.0063,1.0083,57.0752,77.5073,91.6797,8.4552,1
2018-08-19,201834,3300506,13.7939,18.7783,24.34,0,0.0094,0.0652,0.075,1.0058,1.0082,1.0099,57.1296,78.1561,93.5265,10.5461,2
2018-08-19,201834,3300605,15.2859,20.7127,27.5428,0,0.0023,0.0134,0.0182,1.0056,1.0079,1.0097,51.257,78.2457,96.0233,12.2568,2
2018-08-19,201834,3300704,21.6329,22.0385,22.5442,0,0.0015,0.0109,0.0121,1.005,1.007,1.0086,81.1461,84.5851,87.1518,0.9114,1
2018-08-19,201834,3300803,13.8821,18.7172,24.3207,0,0.012,0.0615,0.0963,1.0055,1.0079,1.0096,58.4359,77.8704,91.2711,10.4386,3
2018-08-19,201834,3300902,16.4615,21.769,28.1376,0,0.0019,0.0124,0.0156,1.0052,1.0076,1.0097,48.5256,75.1123,96.5086,11.6761,2
2018-08-19,201834,3300936,18.5863,22.5226,27.2406,0,0.0012,0.0093,0.0095,1.0051,1.0074,1.0091,58.8362,80.0077,94.6772,8.6543,1
2018-08-19,201834,3300951,14.6783,19.6338,25.3972,0,0.0082,0.0581,0.0658,1.0051,1.0077,1.0098,50.6895,72.3427,90.0727,10.7189,2
2018-08-19,201834,3301009,18.6233,22.9177,28.5597,0,0.0012,0.0085,0.0093,1.0054,1.0075,1.0092,54.3637,78.5995,94.964,9.9363,0
2018-08-19,201834,3301108,14.6347,19.7407,25.4147,0,0.0088,0.0655,0.0704,1.0056,1.008,1.0097,56.716,79.5939,96.0104,10.7801,2
