date,epiweek,geocode,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,precip_tot,pressure_min,pressure_med,pressure_max,rel_humid_min,rel_humid_med,rel_humid_max,thermal_range,rainy_days
2012-11-18,201247,2604106,19.796,24.3364,30.6055,0.0,0.0135,0.0474,0.1081,0.9977,1.0003,1.002,43.7914,71.4581,92.9586,10.8095,7
2012-11-18,201247,2604155,21.4521,25.6642,31.4497,0.0,0.0182,0.0709,0.1453,0.9971,0.9997,1.0013,45.1687,70.954,91.1849,9.9976,6
2012-11-18,201247,2604205,20.7638,24.4876,29.3835,0.0131,0.0508,0.1324,0.4063,0.9981,1.0002,1.0017,57.0513,78.4643,95.1486,8.6197,6
2012-11-18,201247,2604304,23.7012,29.2997,34.2535,0.0,0.0089,0.0581,0.0714,0.9951,0.998,1.0008,29.1358,45.5065,69.2769,10.5523,1
2012-11-18,201247,2604403,21.4586,25.0507,30.0125,0.0065,0.0385,0.1301,0.3084,0.9978,0.9999,1.0015,54.3545,76.403,92.7881,8.5539,6
2012-11-18,201247,2604502,21.4586,25.0507,30.0125,0.0065,0.0385,0.1301,0.3084,0.9978,0.9999,1.0015,54.3545,76.403,92.7882,8.5539,6
2012-11-18,201247,2604601,22.9435,26.0776,30.4852,0.0007,0.0261,0.0846,0.2087,0.9975,0.9995,1.0011,55.0345,74.7856,89.4637,7.5418,6
2012-11-18,201247,2604700,19.8894,23.7955,29.4036,0.0047,0.0304,0.0893,0.2433,0.9981,1.0004,1.0021,51.5778,77.2347,95.4096,9.5143,6
2012-11-18,201247,2604809,21.7512,25.2313,29.7499,0.0131,0.0527,0.1376,0.4212,0.998,0.9999,1.0015,58.2951,77.7963,93.0513,7.9987,6
2012-11-18,201247,2604908,20.4486,24.7631,30.8623,0.0008,0.0183,0.058,0.1467,0.9976,1.0001,1.0018,45.1315,71.6244,91.8851,10.4137,6
2012-11-18,201247,2605004,19.4963,23.7043,29.411,0.0031,0.0313,0.0818,0.2501,0.9981,1.0005,1.0021,50.3087,75.7044,95.7303,9.9147,7
2012-11-18,201247,2605103,22.0984,28.5355,34.8512,0.0,0.0001,0.0003,0.0004,0.9952,0.9984,1.001,26.8956,50.275,77.3094,12.7528,0
2012-11-18,201247,2605152,24.2378,29.6861,34.5135,0.0,0.0035,0.0134,0.0279,0.9951,0.9977,1.0005,31.3822,46.1021,69.0355,10.2757,1
2012-11-18,201247,2605202,21.1769,24.5785,29.1033,0.0099,0.0508,0.1501,0.406,0.9981,1.0001,1.0017,59.6231,79.5385,94.535,7.9264,6
2012-11-18,201247,2605301,23.1758,28.3471,33.2012,0.0,0.0332,0.1698,0.2654,0.9956,0.9981,1.0006,32.9484,48.2511,69.6116,10.0254,3
2012-11-18,201247,2605400,21.896,25.7334,31.062,0.0005,0.0266,0.0972,0.2125,0.9975,0.9997,1.0013,49.569,73.2691,91.1375,9.166,6
2012-11-18,201247,2605459,25.9123,26.228,26.5024,0.0016,0.0179,0.0592,0.1433,0.9968,0.9985,1.0001,76.7194,79.4814,82.1487,0.5901,6
2012-11-18,201247,2605509,23.0739,26.3186,30.9535,0.0011,0.0198,0.0694,0.1579,0.9973,0.9994,1.001,52.7049,73.5198,88.6003,7.8796,6
2012-11-18,201247,2605608,22.197,28.8303,34.7646,0.0,0.0,0.0002,0.0002,0.9951,0.9983,1.001,25.5606,47.8233,75.7086,12.5675,0
2012-11-18,201247,2605707,24.0292,29.3721,34.9313,0.0,0.0005,0.0029,0.0037,0.9952,0.9981,1.0006,32.2462,51.8053,74.3591,10.9021,0
2012-11-18,201247,2605806,21.0624,25.5619,31.7995,0.0,0.0121,0.0504,0.0966,0.9971,0.9998,1.0015,42.1688,68.7385,90.1483,10.7372,6
2012-11-18,201247,2605905,20.7638,24.4876,29.3835,0.0131,0.0508,0.1324,0.4063,0.9981,1.0002,1.0017,57.0513,78.4643,95.1486,8.6197,6
2012-11-18,201247,2606002,19.1873,23.389,29.2643,0.0038,0.0255,0.0882,0.2043,0.9982,1.0006,1.0023,49.0966,75.8363,95.9026,10.077,7
2012-11-18,201247,2606101,21.4586,25.0507,30.0125,0.0065,0.0385,0.1301,0.3084,0.9978,0.9999,1.0015,54.3545,76.403,92.7882,8.5539,6
2012-11-18,201247,2606200,22.9435,26.0776,30.4852,0.0007,0.0261,0.0846,0.2087,0.9975,0.9995,1.0011,55.0345,74.7856,89.4637,7.5418,6
2012-11-18,201247,2606309,24.6603,29.9991,35.0736,0.0,0.016,0.1267,0.1277,0.9948,0.9977,1.0003,29.0216,44.4284,65.1906,10.4134,1
2012-11-18,201247,2606408,21.1769,24.5785,29.1033,0.0099,0.0508,0.1501,0.406,0.9981,1.0001,1.0017,59.6231,79.5385,94.5351,7.9264,6
2012-11-18,201247,2606507,21.3461,26.1443,32.7453,0.0,0.0137,0.094,0.1099,0.9968,0.9996,1.0015,37.267,64.7263,85.6229,11.3993,4
2012-11-18,201247,2606606,22.0798,28.3635,34.9205,0.0,0.0032,0.0236,0.0253,0.9954,0.9986,1.0011,28.8824,52.9744,80.546,12.8407,2
2012-11-18,201247,2606705,19.1559,23.7774,30.1255,0.0011,0.0154,0.0625,0.1229,0.9979,1.0005,1.0022,43.7301,72.3339,94.7409,10.9696,7
2012-11-18,201247,2606804,22.9557,26.1539,30.608,0.002,0.0295,0.0958,0.2363,0.9976,0.9995,1.0011,54.4407,73.8552,88.3372,7.6523,6
2012-11-18,201247,2606903,21.0039,27.5655,34.0943,0.0,0.0001,0.0004,0.0004,0.9955,0.9987,1.0013,27.9176,53.3456,81.7621,13.0904,0
2012-11-18,201247,2607000,22.2952,27.5923,34.0033,0.0,0.0041,0.0204,0.0325,0.9961,0.999,1.0013,33.6096,59.379,84.0052,11.7081,3
2012-11-18,201247,2607109,20.3851,26.7316,33.3595,0.0,0.0002,0.0012,0.0013,0.9958,0.9989,1.0014,30.8358,56.8618,85.9335,12.9744,0
2012-11-18,201247,2607208,24.9501,25.9469,26.9438,0.004,0.0462,0.1246,0.3693,0.9981,0.9996,1.0013,72.852,77.9927,83.0212,1.9936,6
2012-11-18,201247,2607307,23.0125,28.2546,33.1318,0.0,0.016,0.0607,0.128,0.9956,0.9981,1.0006,32.959,47.9753,69.0655,10.1194,2
2012-11-18,201247,2607406,23.5003,28.7095,34.2074,0.0,0.0007,0.0039,0.0057,0.9955,0.9982,1.0008,35.0297,55.3379,79.2929,10.7071,1
2012-11-18,201247,2607505,21.4946,27.0989,33.7824,0.0,0.0053,0.0329,0.042,0.9961,0.9991,1.0014,32.0264,58.7664,83.6082,12.2878,2
2012-11-18,201247,2607604,25.4304,26.2809,27.2321,0.0027,0.0364,0.1062,0.2911,0.9979,0.9994,1.0011,70.7059,76.6644,82.0437,1.8017,6
2012-11-18,201247,2607653,24.4036,26.2486,28.9064,0.0013,0.0304,0.0795,0.2435,0.9977,0.9994,1.001,63.4354,76.5626,86.0972,4.5028,6
2012-11-18,201247,2607703,20.8551,27.1171,33.6284,0.0,0.0001,0.0008,0.0009,0.9956,0.9987,1.0011,31.1182,55.9678,83.5026,12.7733,0
2012-11-18,201247,2607752,22.9557,26.1539,30.608,0.002,0.0295,0.0958,0.2363,0.9976,0.9995,1.0011,54.4407,73.8552,88.3372,7.6523,6
2012-11-18,201247,2607802,24.429,26.4097,29.1828,0.004,0.0319,0.0776,0.2553,0.9978,0.9995,1.001,61.4773,74.7248,84.2376,4.7538,6
2012-11-18,201247,2607901,22.8619,25.7217,29.5887,0.0064,0.0439,0.1152,0.3509,0.9979,0.9997,1.0012,59.0958,75.7382,88.0349,6.7268,6
2012-11-18,201247,2607950,21.4009,25.0123,29.7467,0.0172,0.0578,0.1387,0.4621,0.998,1.0,1.0016,57.7607,78.1522,94.0686,8.3458,6
2012-11-18,201247,2608008,20.697,25.9876,32.7528,0.0,0.0025,0.0133,0.0198,0.9966,0.9996,1.0015,35.1519,63.1528,87.4949,12.0559,1
2012-11-18,201247,2608057,22.754,27.9918,34.181,0.0,0.0043,0.0209,0.0346,0.996,0.9989,1.0013,34.9518,59.852,84.9892,11.427,2
2012-11-18,201247,2608107,21.3139,25.4766,31.3145,0.0,0.0192,0.0727,0.1531,0.9973,0.9998,1.0014,45.7133,71.6795,91.5625,10.0005,6
2012-11-18,201247,2608206,20.7638,24.4876,29.3835,0.0131,0.0508,0.1324,0.4063,0.9981,1.0002,1.0017,57.0513,78.4643,95.1486,8.6197,6
2012-11-18,201247,2608255,19.1559,23.7774,30.1255,0.0011,0.0154,0.0625,0.1229,0.9979,1.0005,1.0022,43.7301,72.334,94.7409,10.9696,7
2012-11-18,201247,2608305,19.1559,23.7774,30.1255,0.0011,0.0154,0.0625,0.1229,0.9979,1.0005,1.0022,43.7301,72.334,94.7409,10.9696,7
2012-11-18,201247,2608404,19.4963,23.7043,29.411,0.0031,0.0313,0.0818,0.2501,0.9981,1.0005,1.0021,50.3087,75.7044,95.7304,9.9147,7
2012-11-18,201247,2608453,21.896,25.7334,31.062,0.0005,0.0266,0.0972,0.2125,0.9975,0.9997,1.0013,49.569,73.2691,91.1375,9.166,6
2012-11-18,201247,2608503,22.8619,25.7217,29.5887,0.0064,0.0439,0.1152,0.3509,0.9979,0.9997,1.0012,59.0958,75.7382,88.0349,6.7268,6
2012-11-18,201247,2608602,19.8894,23.7955,29.4036,0.0047,0.0304,0.0893,0.2433,0.9981,1.0004,1.0021,51.5778,77.2347,95.4096,9.5143,6
2012-11-18,201247,2608701,20.0131,23.8953,29.0459,0.0069,0.0437,0.1046,0.3493,0.9981,1.0004,1.002,55.5729,78.0677,96.0814,9.0328,7
2012-11-18,201247,2608750,24.0161,29.87,35.262,0.0,0.0005,0.002,0.0039,0.9949,0.9978,1.0008,29.6599,48.257,73.8367,11.246,0
2012-11-18,201247,2608800,19.6332,23.4906,28.6951,0.0098,0.0489,0.1142,0.3909,0.9983,1.0006,1.0022,56.2733,79.103,97.0984,9.0619,7
2012-11-18,201247,2608909,21.3139,25.4766,31.3145,0.0,0.0192,0.0727,0.1531,0.9973,0.9998,1.0014,45.7133,71.6795,91.5626,10.0005,6
2012-11-18,201247,2609006,21.4521,25.6642,31.4497,0.0,0.0182,0.0709,0.1453,0.9971,0.9997,1.0013,45.1687,70.954,91.1848,9.9975,6
2012-11-18,201247,2609105,21.896,25.7334,31.062,0.0005,0.0266,0.0972,0.2125,0.9975,0.9997,1.0013,49.569,73.2691,91.1375,9.166,6
2012-11-18,201247,2609154,21.7752,27.5355,34.0974,0.0,0.0038,0.0244,0.03,0.996,0.9989,1.0013,31.4934,57.3678,83.5102,12.3222,2
2012-11-18,201247,2609204,20.4055,24.1363,29.0057,0.0146,0.0596,0.1426,0.477,0.9981,1.0003,1.0019,58.4773,79.5759,96.5295,8.6002,6
2012-11-18,201247,2609303,23.9266,29.5796,35.0628,0.0,0.0004,0.0018,0.0031,0.995,0.9979,1.0006,28.1068,46.7282,69.3801,11.1361,0
2012-11-18,201247,2609402,22.8619,25.7217,29.5887,0.0064,0.0439,0.1152,0.3509,0.9979,0.9997,1.0012,59.0958,75.7382,88.0349,6.7268,6
2012-11-18,201247,2609501,22.9435,26.0776,30.4852,0.0007,0.0261,0.0846,0.2087,0.9975,0.9995,1.0011,55.0345,74.7856,89.4637,7.5418,6
2012-11-18,201247,2609600,24.6148,26.2187,28.3181,0.0053,0.0458,0.1163,0.3666,0.998,0.9995,1.0011,65.2645,75.2518,82.6619,3.7034,6
2012-11-18,201247,2609709,21.896,25.7334,31.062,0.0005,0.0266,0.0972,0.2125,0.9975,0.9997,1.0013,49.569,73.2691,91.1375,9.166,6
2012-11-18,201247,2609808,24.2062,29.6058,34.7886,0.0,0.0008,0.0058,0.0066,0.995,0.9978,1.0005,32.1989,50.1448,74.2296,10.5824,1
2012-11-18,201247,2609907,24.8437,30.1265,35.1998,0.0,0.0081,0.0378,0.0645,0.9949,0.9975,1.0002,30.6091,45.5414,65.8331,10.3561,1
2012-11-18,201247,2610004,22.6813,25.7317,29.6939,0.0156,0.0562,0.1371,0.4494,0.998,0.9998,1.0014,59.7882,76.7305,89.7211,7.0126,6
2012-11-18,201247,2610103,19.8894,23.7955,29.4036,0.0047,0.0304,0.0893,0.2433,0.9981,1.0004,1.0021,51.5778,77.2347,95.4096,9.5143,6
2012-11-18,201247,2610202,20.4055,24.1363,29.0057,0.0146,0.0596,0.1426,0.477,0.9981,1.0003,1.0019,58.4773,79.5759,96.5295,8.6002,6
2012-11-18,201247,2610301,19.6514,24.3364,30.8318,0.0005,0.0134,0.0782,0.1073,0.9976,1.0002,1.002,40.923,69.6748,91.2353,11.1804,5
2012-11-18,201247,2610400,25.0725,30.3497,35.4951,0.0,0.0118,0.0835,0.0944,0.9948,0.9975,1.0002,29.6499,45.0829,65.3241,10.4226,1
2012-11-18,201247,2610509,21.4586,25.0507,30.0125,0.0065,0.0385,0.1301,0.3084,0.9978,0.9999,1.0015,54.3545,76.403,92.7882,8.5539,6
2012-11-18,201247,2610608,22.9557,26.1539,30.608,0.002,0.0295,0.0958,0.2363,0.9976,0.9995,1.0011,54.4406,73.8552,88.3372,7.6523,6
2012-11-18,201247,2610707,25.511,26.2184,26.8832,0.0019,0.0406,0.118,0.3252,0.998,0.9995,1.0011,71.9259,76.7469,81.6962,1.3722,6
2012-11-18,201247,2610806,19.7242,25.3507,32.363,0.0,0.0022,0.0155,0.0176,0.9966,0.9997,1.0018,33.4816,62.3144,88.7266,12.6388,1
2012-11-18,201247,2610905,19.7242,25.3507,32.363,0.0,0.0022,0.0155,0.0176,0.9966,0.9997,1.0018,33.4815,62.3144,88.7267,12.6388,1
2012-11-18,201247,2611002,22.4307,27.7995,33.6959,0.0,0.0028,0.0158,0.0224,0.9959,0.9988,1.0012,35.8493,59.3686,85.6188,11.2652,2
2012-11-18,201247,2611101,23.3993,29.106,34.5797,0.0,0.0005,0.0039,0.004,0.9954,0.9982,1.0011,31.2251,49.7475,75.1019,11.1804,0
2012-11-18,201247,2611200,19.7666,25.2446,32.173,0.0,0.0019,0.0106,0.015,0.9968,0.9999,1.0018,34.5192,63.415,89.4236,12.4064,2
2012-11-18,201247,2611309,21.4586,25.0507,30.0125,0.0065,0.0385,0.1301,0.3084,0.9978,0.9999,1.0015,54.3545,76.403,92.7882,8.5539,6
2012-11-18,201247,2611408,21.1769,24.5785,29.1033,0.0099,0.0508,0.1501,0.406,0.9981,1.0001,1.0017,59.6231,79.5385,94.5351,7.9264,6
2012-11-18,201247,2611507,19.6332,23.4906,28.6951,0.0098,0.0489,0.1142,0.3909,0.9983,1.0006,1.0022,56.2733,79.103,97.0984,9.0619,7
2012-11-18,201247,2611533,21.0039,27.5655,34.0943,0.0,0.0001,0.0004,0.0004,0.9955,0.9987,1.0013,27.9176,53.3456,81.7621,13.0904,0
2012-11-18,201247,2611606,22.8618,25.7217,29.5887,0.0064,0.0439,0.1152,0.3509,0.9979,0.9997,1.0012,59.0958,75.7382,88.0349,6.7268,6
2012-11-18,201247,2611705,20.2531,23.9867,29.062,0.0066,0.0437,0.1191,0.3492,0.9982,1.0003,1.0019,56.2665,78.8089,95.825,8.8089,6
2012-11-18,201247,2611804,21.7512,25.2313,29.7499,0.0131,0.0527,0.1376,0.4212,0.998,0.9999,1.0015,58.2951,77.7963,93.0513,7.9987,6
2012-11-18,201247,2611903,23.2779,25.7265,28.7403,0.0107,0.0501,0.1333,0.4009,0.9981,0.9997,1.0013,64.2182,77.4974,87.8993,5.4624,6
2012-11-18,201247,2612000,19.8944,23.9718,29.5951,0.0016,0.0268,0.0754,0.2146,0.998,1.0004,1.002,50.8511,75.5737,94.6534,9.7007,6
2012-11-18,201247,2612109,21.3139,25.4766,31.3145,0.0,0.0192,0.0727,0.1531,0.9973,0.9998,1.0014,45.7133,71.6795,91.5625,10.0005,6
2012-11-18,201247,2612208,24.5333,29.9918,35.4012,0.0,0.0077,0.0591,0.0615,0.9949,0.9978,1.0004,28.7417,45.8935,67.2348,10.8679,1
2012-11-18,201247,2612307,19.6514,24.3364,30.8318,0.0005,0.0134,0.0782,0.1073,0.9976,1.0002,1.002,40.923,69.6748,91.2353,11.1804,5
2012-11-18,201247,2612406,19.2638,24.601,31.4976,0.0,0.0035,0.0198,0.0283,0.9972,1.0001,1.002,36.2569,66.2199,92.1008,12.2337,2
2012-11-18,201247,2612455,24.2108,29.7218,34.701,0.0,0.0056,0.0287,0.0446,0.995,0.9977,1.0004,31.7554,47.3771,71.2865,10.4902,1
2012-11-18,201247,2612471,23.0131,29.415,35.0239,0.0,0.0,0.0,0.0001,0.995,0.9981,1.0008,25.2359,45.8366,71.9986,12.0108,0
2012-11-18,201247,2612505,20.8694,25.8097,32.3805,0.0,0.0062,0.0309,0.0499,0.9968,0.9997,1.0015,38.2076,65.5997,88.6121,11.5111,5
2012-11-18,201247,2612554,24.003,29.5975,34.4803,0.0,0.0052,0.0279,0.0414,0.9952,0.9978,1.0005,31.0695,46.5312,70.656,10.4773,1
2012-11-18,201247,2612604,23.9812,29.7337,35.0893,0.0,0.0011,0.0064,0.0088,0.995,0.9978,1.0007,30.4452,48.9421,74.419,11.1081,1
2012-11-18,201247,2612703,20.8694,25.8097,32.3805,0.0,0.0062,0.0309,0.0499,0.9968,0.9997,1.0015,38.2076,65.5997,88.612,11.5111,5
2012-11-18,201247,2612802,20.8551,27.1171,33.6284,0.0,0.0001,0.0008,0.0009,0.9956,0.9987,1.0011,31.1183,55.9678,83.5026,12.7733,0
2012-11-18,201247,2612901,19.6332,23.4906,28.695,0.0098,0.0489,0.1142,0.3909,0.9983,1.0006,1.0022,56.2734,79.103,97.0984,9.0619,7
2012-11-18,201247,2613008,19.3868,24.4399,31.2095,0.0,0.0066,0.0387,0.0531,0.9974,1.0002,1.0021,38.5092,67.8862,91.8299,11.8227,4
2012-11-18,201247,2613107,19.3971,24.374,31.0732,0.0,0.0073,0.0351,0.0584,0.9975,1.0003,1.0021,39.3726,68.946,93.0115,11.6762,5
2012-11-18,201247,2613206,20.3514,24.0352,29.0852,0.0137,0.0484,0.1107,0.3872,0.9982,1.0004,1.002,57.448,79.7057,96.261,8.7338,6
2012-11-18,201247,2613305,20.7638,24.4876,29.3835,0.0131,0.0508,0.1324,0.4063,0.9981,1.0002,1.0017,57.0513,78.4643,95.1486,8.6197,6
2012-11-18,201247,2613404,24.162,25.939,28.0933,0.0103,0.0468,0.1255,0.374,0.9981,0.9997,1.0013,67.565,77.2061,84.7558,3.9313,6
2012-11-18,201247,2613503,23.8792,29.8791,35.3362,0.0,0.0002,0.001,0.0015,0.9948,0.9978,1.0006,26.016,44.6945,68.7897,11.4571,0
2012-11-18,201247,2613602,20.3219,26.4469,33.1568,0.0,0.0004,0.0025,0.003,0.996,0.9991,1.0014,32.0888,58.7388,87.1317,12.8349,0
2012-11-18,201247,2613701,22.8619,25.7217,29.5887,0.0064,0.0439,0.1152,0.3509,0.9979,0.9997,1.0012,59.0958,75.7382,88.0349,6.7268,6
2012-11-18,201247,2613800,21.4521,25.6642,31.4497,0.0,0.0182,0.0709,0.1453,0.9971,0.9997,1.0013,45.1687,70.954,91.1848,9.9975,6
2012-11-18,201247,2613909,22.8661,29.176,35.1616,0.0,0.0,0.0002,0.0002,0.995,0.9982,1.0009,26.6201,48.1939,74.2872,12.2955,0
2012-11-18,201247,2614006,24.5333,29.9918,35.4012,0.0,0.0077,0.0591,0.0615,0.9949,0.9978,1.0004,28.7417,45.8935,67.2348,10.8679,1
2012-11-18,201247,2614105,21.171,27.4786,34.2604,0.0,0.0,0.0002,0.0003,0.9955,0.9988,1.0012,28.8462,54.1307,81.1665,13.0894,0
2012-11-18,201247,2614204,23.2779,25.7265,28.7403,0.0107,0.0501,0.1333,0.4009,0.9981,0.9997,1.0013,64.2182,77.4974,87.8993,5.4624,6
2012-11-18,201247,2614303,23.2288,28.3428,33.2325,0.0,0.0433,0.2684,0.3463,0.9956,0.9982,1.0007,33.0155,48.6537,70.117,10.0038,1
2012-11-18,201247,2614402,21.5846,28.4374,34.8014,0.0,0.0,0.0004,0.0004,0.9951,0.9984,1.001,26.239,49.864,78.6492,13.2168,0
2012-11-18,201247,2614501,21.0624,25.5619,31.7995,0.0,0.0121,0.0504,0.0966,0.9971,0.9998,1.0015,42.1688,68.7385,90.1482,10.7371,6
2012-11-18,201247,2614600,20.7627,27.3998,33.9507,0.0,0.0001,0.0006,0.0006,0.9955,0.9987,1.0012,28.5866,53.8856,82.9024,13.188,0
2012-11-18,201247,2614709,19.3971,24.374,31.0732,0.0,0.0073,0.0351,0.0584,0.9975,1.0003,1.0021,39.3726,68.946,93.0115,11.6762,5
2012-11-18,201247,2614808,22.4307,27.7995,33.6959,0.0,0.0028,0.0158,0.0224,0.9959,0.9988,1.0012,35.8493,59.3686,85.6188,11.2652,2
2012-11-18,201247,2614857,24.162,25.939,28.0933,0.0103,0.0468,0.1255,0.374,0.9981,0.9997,1.0013,67.565,77.2061,84.7558,3.9313,6
2012-11-18,201247,2615003,20.4486,24.7631,30.8623,0.0008,0.0183,0.058,0.1467,0.9976,1.0001,1.0018,45.1315,71.6244,91.8852,10.4137,6
2012-11-18,201247,2615102,21.3461,26.1443,32.7453,0.0,0.0137,0.094,0.1099,0.9968,0.9996,1.0015,37.2671,64.7263,85.6228,11.3993,4
2012-11-18,201247,2615201,24.9928,30.3077,35.5722,0.0,0.016,0.1252,0.1281,0.9948,0.9976,1.0002,29.263,45.2309,65.6871,10.5794,1
2012-11-18,201247,2615300,21.9395,25.8048,31.133,0.0004,0.0242,0.0908,0.1939,0.9973,0.9996,1.0012,49.0949,73.0372,91.1108,9.1935,6
2012-11-18,201247,2615409,20.3557,25.1491,31.7129,0.0,0.0086,0.0349,0.0686,0.9972,1.0,1.0017,39.7835,67.7921,90.0833,11.3573,5
2012-11-18,201247,2615508,21.896,25.7334,31.062,0.0005,0.0266,0.0972,0.2125,0.9975,0.9997,1.0013,49.5691,73.2692,91.1375,9.166,6
2012-11-18,201247,2615607,23.9357,29.2487,34.1049,0.0,0.0121,0.0786,0.0965,0.9952,0.9977,1.0003,30.6451,45.3935,64.5201,10.1692,1
2012-11-18,201247,2615706,22.197,28.8303,34.7646,0.0,0.0,0.0002,0.0002,0.9951,0.9983,1.001,25.5607,47.8233,75.7086,12.5675,0
2012-11-18,201247,2615805,21.2671,26.6972,33.5068,0.0,0.0081,0.0568,0.0646,0.9963,0.9993,1.0015,33.2169,60.288,83.5621,12.2396,2
2012-11-18,201247,2615904,20.3851,26.7316,33.3595,0.0,0.0002,0.0012,0.0013,0.9958,0.9989,1.0014,30.8358,56.8618,85.9335,12.9744,0
2012-11-18,201247,2616001,20.0877,25.5187,32.4773,0.0,0.0046,0.0324,0.0369,0.9967,0.9997,1.0017,34.4701,63.16,87.8931,12.3896,1
2012-11-18,201247,2616100,23.8792,29.8791,35.3362,0.0,0.0002,0.001,0.0015,0.9948,0.9978,1.0006,26.016,44.6945,68.7897,11.4571,0
2012-11-18,201247,2616183,21.0624,25.5619,31.7995,0.0,0.0121,0.0504,0.0966,0.9971,0.9998,1.0015,42.1688,68.7385,90.1483,10.7372,6
2012-11-18,201247,2616209,21.0624,25.5619,31.7995,0.0,0.0121,0.0504,0.0966,0.9971,0.9998,1.0015,42.1688,68.7385,90.1483,10.7372,6
2012-11-18,201247,2616308,22.9557,26.1539,30.608,0.002,0.0295,0.0958,0.2363,0.9976,0.9995,1.0011,54.4406,73.8552,88.3372,7.6523,6
2012-11-18,201247,2616407,22.9535,25.3542,28.3961,0.0085,0.0553,0.1364,0.4428,0.9981,0.9998,1.0014,65.3948,78.6328,88.6076,5.4426,6
2012-11-18,201247,2616506,21.4009,25.0123,29.7467,0.0172,0.0578,0.1387,0.4621,0.998,1.0,1.0016,57.7607,78.1522,94.0686,8.3458,6
2012-11-25,201248,2600054,24.2193,26.2846,28.8898,0.0007,0.0496,0.1543,0.3972,0.9971,0.9987,1.0002,62.552,75.0343,84.9238,4.6705,6
2012-11-25,201248,2600104,20.9944,27.3013,33.5781,0.0,0.0071,0.0532,0.0568,0.9949,0.998,1.0005,29.6725,52.2952,78.0686,12.5837,2
2012-11-25,201248,2600203,24.4448,27.9133,32.3421,0.0007,0.0871,0.5087,0.6965,0.9948,0.9972,0.9996,43.6874,61.2627,75.4867,7.8973,6
2012-11-25,201248,2600302,19.8792,23.8771,29.4911,0.0,0.04,0.1525,0.32,0.9971,0.9995,1.0011,48.6016,75.0926,95.5334,9.6119,7
2012-11-25,201248,2600401,22.8465,25.8849,29.9301,0.0034,0.0474,0.1469,0.3794,0.997,0.9989,1.0004,57.3787,75.2734,89.7786,7.0837,5
2012-11-25,201248,2600500,21.8829,27.1108,33.8834,0.0,0.0035,0.0137,0.0282,0.9954,0.9982,1.0003,31.4079,58.3573,79.9514,12.0005,2
2012-11-25,201248,2600609,19.1778,24.2795,31.0522,0.0,0.0094,0.0388,0.0749,0.9965,0.9993,1.001,36.256,66.5702,91.3533,11.8744,2
2012-11-25,201248,2600708,21.8737,25.5688,30.7891,0.0,0.0233,0.0858,0.1862,0.9967,0.9988,1.0004,50.108,73.6152,91.737,8.9154,6
2012-11-25,201248,2600807,20.1272,23.9401,29.2278,0.0006,0.0418,0.1472,0.3344,0.9971,0.9995,1.0011,53.1051,76.7569,95.972,9.1006,7
2012-11-25,201248,2600906,21.2194,24.5676,29.0067,0.0001,0.0547,0.1821,0.4375,0.9973,0.9992,1.0008,57.8742,78.6748,94.6676,7.7873,7
2012-11-25,201248,2601003,20.4161,24.2039,29.3217,0.0012,0.0396,0.121,0.3167,0.9971,0.9994,1.0009,55.0696,77.0286,95.1643,8.9055,7
2012-11-25,201248,2601052,22.8896,26.0368,30.3546,0.0001,0.0346,0.1022,0.2772,0.9969,0.9988,1.0003,54.2402,73.7989,88.7487,7.4651,6
2012-11-25,201248,2601102,23.7914,27.031,31.2314,0.0007,0.0902,0.4205,0.7213,0.9954,0.9975,0.9997,47.1164,64.2016,76.866,7.44,7
2012-11-25,201248,2601201,19.8885,25.4439,32.5246,0.0,0.0024,0.0102,0.0193,0.9958,0.9988,1.0007,31.6638,61.2489,86.4603,12.6361,2
2012-11-25,201248,2601300,20.3064,23.9528,29.0163,0.0,0.0472,0.1398,0.3777,0.9972,0.9995,1.001,54.4197,78.0295,96.3425,8.7099,7
2012-11-25,201248,2601409,22.8465,25.8849,29.9301,0.0034,0.0474,0.1469,0.3794,0.997,0.9989,1.0004,57.3787,75.2734,89.7785,7.0837,5
2012-11-25,201248,2601508,21.6326,25.2007,30.1365,0.001,0.0467,0.1488,0.3736,0.997,0.9991,1.0007,55.0025,76.1852,93.4206,8.5039,5
2012-11-25,201248,2601607,24.3437,29.759,35.2984,0.0,0.0015,0.0119,0.0124,0.9943,0.997,0.9997,30.9864,49.5466,71.7836,10.9547,1
2012-11-25,201248,2601706,19.0716,24.4341,31.3638,0.0,0.0034,0.0144,0.0272,0.9963,0.9992,1.001,34.5515,65.389,91.8929,12.2921,2
2012-11-25,201248,2601805,23.593,29.6939,35.6791,0.0,0.0008,0.0059,0.0066,0.9941,0.9972,1.0,25.4496,45.1263,68.4877,12.0861,0
2012-11-25,201248,2601904,20.3064,23.9528,29.0163,0.0,0.0472,0.1398,0.3777,0.9972,0.9995,1.001,54.4197,78.0295,96.3425,8.7099,7
2012-11-25,201248,2602001,25.1314,28.924,33.2889,0.0,0.0177,0.0776,0.1417,0.9947,0.9971,0.9994,37.5094,53.9312,67.211,8.1575,6
2012-11-25,201248,2602100,20.2546,24.7526,30.9619,0.0,0.0195,0.0787,0.1564,0.9965,0.999,1.0008,41.1017,68.5414,89.0077,10.7073,3
2012-11-25,201248,2602209,21.2408,25.2949,31.0824,0.0,0.0197,0.0737,0.1574,0.9966,0.999,1.0006,45.4499,71.583,92.4872,9.8416,7
